,movie id,overview,popularity rank,release year,title,budget,revenue,actor id,actor name,character,gender
1154,1365,"Set in the southern USA, a racist white man, Hank, falls in love with a black woman named Leticia. Ironically, Hank is a prison guard working on Death Row who executed Leticia's husband. Hank and Leticia's inter-racial affair leads to confusion and new ideas for the two unlikely lovers.",55,2001,Monster's Ball,4000000,44909486,879.0,Billy Bob Thornton,Hank Grotowski,Male
1155,12610,"A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.",56,2001,Osmosis Jones,75000000,13596911,2632.0,Chris Rock,Osmosis Jones (voice),Male
1156,37254,"Two carnies (Sewell and Gugino) abduct a mermaid in Ireland, circa 1900, and decide to transport her to America. As their ship loses its way and heads towards the mythical Forbidden Islands, the mermaid begins to display its deadly side.",57,2001,Mermaid Chronicles Part 1: She Creature,0,0,17328.0,Rufus Sewell,Angus,Male
1157,2770,"The whole gang are back and as close as ever. They decide to get even closer by spending the summer together at a beach house. They decide to hold the biggest party ever to be seen, even if the preparation doesn't always go to plan. Especially when Stifler, Finch and Jim become more close to each other than they ever want to be and when Jim mistakes super glue for lubricant...",58,2001,American Pie 2,30000000,287553595,21593.0,Jason Biggs,Jim Levenstein,Male
1158,167,"Prot is a patient at a mental hospital who claims to be from a far away Planet. His psychiatrist tries to help him, only to begin to doubt his own explanations.",59,2001,K-PAX,48000000,50315140,1229.0,Jeff Bridges,Dr. Mark Powell,Male
1159,634,"A chaotic Bridget Jones meets a snobbish lawyer, and he soon enters her world of imperfections.",60,2001,Bridget Jones's Diary,25000000,281929795,9137.0,Renée Zellweger,Bridget Rose Jones,Female
1160,9397,"A comedy that follows the chaos that ensues when a meteor hits the Earth carrying alien life forms that give new meaning to the term ""survival of the fittest."" David Duchovny, Orlando Jones, Seann William Scott, and Julianne Moore are the only people standing between the aliens and world domination... which could be bad news for the Earth.",61,2001,Evolution,80000000,98376292,12640.0,David Duchovny,Dr. Ira Kane,Male
1161,12103,"When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret..",62,2001,Don't Say a Word,50000000,100020092,3392.0,Michael Douglas,Nathan R. Conrad,Male
1162,10808,"Dr. John Dolittle the beloved doctor is back, but this time around he plays cupid to bumbling circus bear Archie as he's so smitten by a Pacific Western bear female, Ava. Dr. Dolittle must help a group of forest creatures to save their forest. But with the aid of his mangy, madcap animal friends, Dr. Dolittle must teach Archie the ways of true romance in time to save his species and his home before their habit is gone. So John held a meeting for every animal in the forest to not give up without a fight no matter what kind of animal expression they have and everyone agrees to do it and save their home.",63,2001,Dr. Dolittle 2,70000000,176104344,776.0,Eddie Murphy,Dr. John Dolittle,Male
1163,19405,"Recess: School's Out is a 2001 animated film based on the Disney television series Recess. This film was produced by Walt Disney Pictures and was released theatrically nationwide on February 16, 2001.It's the most exciting time of year at Third Street Elementary-- the end of the School Year! But boredom quickly sets in for protagonist TJ Detweiler, as his friends are headed for Summer Camp. One day, while passing by the school on his bike, he notices a green glow coming from the school's auditorium. This is the work of the insidious ex-principal of Third Street, Phillium Benedict and his gang of ninjas and secret service look-alikes! Benedict is planning to get rid of Summer Vacation using his newly-acquired Tractor Beam, which he stole from the US Military Base in an effort to raise US Test Scores, and it's up to the Recess Gang to stop him! In the end.",64,2001,Recess: School's Out,10000000,44460850,158165.0,Rickey D'Shon Collins,,Male
1164,11371,An aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.,65,2001,The Score,68000000,71069884,380.0,Robert De Niro,Nick Wells,Male
1165,1391,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",66,2001,Y Tu Mamá También,5000000,33616692,16971.0,Maribel Verdú,Luisa Cortés,Female
1166,16229,"Elizabeth is on the verge of losing her grip on life after she leaves her emotionally fraught home to start college. Quickly, her life takes a turn for the worse: She clashes with her roommate and decides her boyfriend, Rafe, is her sole salvation. Her psychiatrist prescribes Prozac … but is that her only choice?",67,2001,Prozac Nation,0,0,6886.0,Christina Ricci,Elizabeth Wurtzel,Female
1167,9428,"Royal Tenenbaum and his wife Etheline had three children and then they separated. All three children are extraordinary --- all geniuses. Virtually all memory of the brilliance of the young Tenenbaums was subsequently erased by two decades of betrayal, failure, and disaster. Most of this was generally considered to be their father's fault. ""The Royal Tenenbaums"" is the story of the family's sudden, unexpected reunion one recent winter.",68,2001,The Royal Tenenbaums,21000000,71441250,193.0,Gene Hackman,Royal Tenenbaum,Male
1168,24940,"Ordinary single girl Amanda Pierce unexpectedly finds herself sharing an awesome Manhattan apartment with four sexy supermodels. Determined to bring Amanda into their world, the models give her the ultimate makeover. The plan works fabulously as Amanda connects with next door charmer Jim Winston. That is, until one night...",69,2001,Head Over Heels,14000000,10424470,2140.0,Monica Potter,Amanda Pierce,Female
1169,768,Frederick Abberline is an opium-huffing inspector from Scotland Yard who falls for one of Jack the Ripper's prostitute targets in this Hughes brothers adaption of a graphic novel that posits the Ripper's true identity.,70,2001,From Hell,35000000,74558115,85.0,Johnny Depp,Inspector Frederick Abberline,Male
1171,10833,"Max and Page are a brilliant mother/daughter con team who have their grift down to a fine science. Max targets wealthy, willing men and marries them. Page then seduces them, and Max catches her husband in the act. Then it's off to palimony city and the next easy mark.",72,2001,Heartbreakers,10000000,0,10205.0,Sigourney Weaver,Max Conners,Female
1172,1791,"Erika Kohut, a sexually repressed piano teacher living with her domineering mother, meets a young man who starts romantically pursuing her.",73,2001,The Piano Teacher,3000000,9801375,17882.0,Isabelle Huppert,Erika Kohut,Female
1173,11232,"When her scientist ex-boyfriend discovers a portal to travel through time -- and brings back a 19th-century nobleman named Leopold to prove it -- a skeptical Kate reluctantly takes responsibility for showing Leopold the 21st century. The more time Kate spends with Leopold, the harder she falls for him. But if he doesn't return to his own time, his absence will forever alter history.",74,2001,Kate & Leopold,0,0,5344.0,Meg Ryan,Kate McKay,Female
1174,2140,"Liu Jian, an elite Chinese police officer, comes to Paris to arrest a Chinese drug lord. When Jian is betrayed by a French officer and framed for murder, he must go into hiding and find new allies.",75,2001,Kiss of the Dragon,25000000,64437847,1336.0,Jet Li,Liu Jian,Male
1175,10878,"A pair of buddies conspire to save their best friend from marrying the wrong woman, a cold-hearted beauty who snatches him from them and breaks up their Neil Diamond cover band.",76,2001,Saving Silverman,22000000,19351569,21593.0,Jason Biggs,Darren Silverman,Male
1176,1933,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",77,2001,The Others,17000000,209947037,2227.0,Nicole Kidman,Grace Stewart,Female
1177,5279,"Multiple storylined drama set in 1932, showing the lives of upstairs guest and downstairs servants at a party in a country house in England.",78,2001,Gosford Park,19800000,87754044,15735.0,Helen Mirren,Mrs. Wilson,Female
1178,6312,"In 18th century France, the Chevalier de Fronsac and his Native American friend Mani are sent by the King to the Gevaudan province to investigate the killings of hundreds by a mysterious beast.",79,2001,Brotherhood of the Wolf,29000000,70752904,49025.0,Samuel Le Bihan,Grégoire de Fronsac,Male
1179,4133,"A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price.",80,2001,Blow,53000000,83282296,85.0,Johnny Depp,George Jung,Male
1180,10956,"Joe Dirt is a janitor with a mullet hairdo, acid-washed jeans and a dream to find the parents that he lost at the Grand Canyon when he was a belligerent, trailer park-raised eight-year-old. Now, blasting Van Halen in his jacked-up economy car, the irrepressibly optimistic Joe hits the road alone in search of his folks.",81,2001,Joe Dirt,17700000,30987695,60950.0,David Spade,Joe Dirt,Male
